source,chr,start,end
chr6%31500000%10670,chr6,31500000,31500001
chr6%32500000%10630,chr6,32500000,32500001
chr6%33500000%10180,chr6,33500000,33500001
chr6%34500000%10930,chr6,34500000,34500001
chr6%35500000%8800,chr6,35500000,35500001
chr6%36500000%9290,chr6,36500000,36500001
chr6%37500000%9580,chr6,37500000,37500001
chr6%38500000%10380,chr6,38500000,38500001
chr6%39500000%9770,chr6,39500000,39500001
chr6%40500000%10740,chr6,40500000,40500001
chr6%41500000%9520,chr6,41500000,41500001
chr6%42500000%10470,chr6,42500000,42500001
chr6%43500000%10120,chr6,43500000,43500001
chr6%44500000%7950,chr6,44500000,44500001
chr6%45500000%9720,chr6,45500000,45500001
chr6%46500000%9620,chr6,46500000,46500001
chr6%47500000%9280,chr6,47500000,47500001
chr6%48500000%8650,chr6,48500000,48500001
chr6%50500000%9130,chr6,50500000,50500001
chr6%51500000%9640,chr6,51500000,51500001
chr6%52500000%8700,chr6,52500000,52500001
chr6%53500000%8500,chr6,53500000,53500001
chr6%54500000%8070,chr6,54500000,54500001
chr6%55500000%7380,chr6,55500000,55500001
chr6%56500000%7470,chr6,56500000,56500001
chr6%57500000%7870,chr6,57500000,57500001
chr6%58500000%8800,chr6,58500000,58500001
chr6%60500000%8570,chr6,60500000,60500001
chr6%61500000%7500,chr6,61500000,61500001
chr6%62500000%8710,chr6,62500000,62500001
chr6%63500000%8640,chr6,63500000,63500001
chr6%64500000%7900,chr6,64500000,64500001
chr6%65500000%9460,chr6,65500000,65500001
chr6%66500000%8490,chr6,66500000,66500001
chr6%67500000%9400,chr6,67500000,67500001
chr6%69500000%7590,chr6,69500000,69500001
chr6%70500000%7720,chr6,70500000,70500001
chr6%71500000%7670,chr6,71500000,71500001
chr6%72500000%7520,chr6,72500000,72500001
chr6%73500000%8300,chr6,73500000,73500001
chr6%74500000%7970,chr6,74500000,74500001
chr6%75500000%7540,chr6,75500000,75500001
chr6%76500000%9320,chr6,76500000,76500001
chr6%77500000%7130,chr6,77500000,77500001
chr6%78500000%7420,chr6,78500000,78500001
chr6%80500000%7480,chr6,80500000,80500001
chr6%81500000%7110,chr6,81500000,81500001
chr6%82500000%7180,chr6,82500000,82500001
chr6%83500000%7020,chr6,83500000,83500001
chr6%88500000%8000,chr6,88500000,88500001
chr6%89500000%7160,chr6,89500000,89500001
chr6%99500000%7620,chr6,99500000,99500001
chr6%101500000%7440,chr6,101500000,101500001
chr6%103500000%7560,chr6,103500000,103500001
chr6%107500000%7560,chr6,107500000,107500001
chr6%112500000%7070,chr6,112500000,112500001
chr6%124500000%7170,chr6,124500000,124500001
chr6%125500000%7250,chr6,125500000,125500001
chr6%128500000%7610,chr6,128500000,128500001
chr6%129500000%7140,chr6,129500000,129500001
chr6%134500000%7540,chr6,134500000,134500001
chr6%135500000%7370,chr6,135500000,135500001
chr6%137500000%7180,chr6,137500000,137500001
chr6%138500000%8140,chr6,138500000,138500001
chr6%140500000%7880,chr6,140500000,140500001
chr6%142500000%7160,chr6,142500000,142500001
chr6%143500000%7260,chr6,143500000,143500001
chr6%144500000%7280,chr6,144500000,144500001
chr6%145500000%7270,chr6,145500000,145500001
chr6%158500000%7330,chr6,158500000,158500001
chr6%163500000%7780,chr6,163500000,163500001
chr6%190500000%7310,chr6,190500000,190500001
chr6%196500000%7720,chr6,196500000,196500001
chr6%223500000%7230,chr6,223500000,223500001
chr6%251500000%7660,chr6,251500000,251500001
chr6%260500000%8380,chr6,260500000,260500001
chr6%261500000%7350,chr6,261500000,261500001
chr6%262500000%8070,chr6,262500000,262500001
chr6%264500000%7310,chr6,264500000,264500001
chr6%265500000%7270,chr6,265500000,265500001
chr6%273500000%7310,chr6,273500000,273500001
chr6%277500000%7030,chr6,277500000,277500001
chr6%282500000%7010,chr6,282500000,282500001
chr6%285500000%8280,chr6,285500000,285500001
chr6%286500000%7540,chr6,286500000,286500001
chr6%290500000%7550,chr6,290500000,290500001
chr6%291500000%7710,chr6,291500000,291500001
chr6%293500000%7040,chr6,293500000,293500001
chr6%294500000%7150,chr6,294500000,294500001
chr6%297500000%7310,chr6,297500000,297500001
chr6%298500000%7880,chr6,298500000,298500001
chr6%303500000%7470,chr6,303500000,303500001
chr6%304500000%7310,chr6,304500000,304500001
chr6%308500000%7330,chr6,308500000,308500001
chr6%309500000%7440,chr6,309500000,309500001
chr6%310500000%7900,chr6,310500000,310500001
chr6%311500000%7550,chr6,311500000,311500001
chr6%312500000%9200,chr6,312500000,312500001
chr6%313500000%7040,chr6,313500000,313500001
chr6%316500000%7750,chr6,316500000,316500001
chr6%318500000%8640,chr6,318500000,318500001
chr6%319500000%7280,chr6,319500000,319500001
chr6%320500000%8370,chr6,320500000,320500001
chr6%321500000%7950,chr6,321500000,321500001
chr6%322500000%7630,chr6,322500000,322500001
chr6%323500000%7640,chr6,323500000,323500001
chr6%325500000%7950,chr6,325500000,325500001
chr6%326500000%7670,chr6,326500000,326500001
chr6%327500000%7270,chr6,327500000,327500001
chr6%328500000%7790,chr6,328500000,328500001
chr6%329500000%8280,chr6,329500000,329500001
chr6%331500000%7250,chr6,331500000,331500001
chr6%333500000%8340,chr6,333500000,333500001
chr6%334500000%7880,chr6,334500000,334500001
chr6%335500000%7380,chr6,335500000,335500001
chr6%337500000%7360,chr6,337500000,337500001
chr6%338500000%7850,chr6,338500000,338500001
chr6%339500000%7030,chr6,339500000,339500001
chr6%340500000%7560,chr6,340500000,340500001
chr6%341500000%7190,chr6,341500000,341500001
chr6%342500000%7920,chr6,342500000,342500001
chr6%343500000%7140,chr6,343500000,343500001
chr6%344500000%8180,chr6,344500000,344500001
chr6%345500000%7970,chr6,345500000,345500001
chr6%346500000%7470,chr6,346500000,346500001
chr6%347500000%9180,chr6,347500000,347500001
chr6%348500000%8500,chr6,348500000,348500001
chr6%349500000%8210,chr6,349500000,349500001
chr6%350500000%7590,chr6,350500000,350500001
chr6%351500000%7540,chr6,351500000,351500001
chr6%352500000%8810,chr6,352500000,352500001
chr6%353500000%7700,chr6,353500000,353500001
chr6%354500000%9240,chr6,354500000,354500001
chr6%355500000%7990,chr6,355500000,355500001
chr6%356500000%8710,chr6,356500000,356500001
chr6%360500000%8090,chr6,360500000,360500001
chr6%361500000%7640,chr6,361500000,361500001
chr6%362500000%8080,chr6,362500000,362500001
chr6%363500000%7960,chr6,363500000,363500001
chr6%364500000%8110,chr6,364500000,364500001
chr6%365500000%8870,chr6,365500000,365500001
chr6%366500000%8440,chr6,366500000,366500001
chr6%367500000%7700,chr6,367500000,367500001
chr6%368500000%7980,chr6,368500000,368500001
chr6%369500000%7440,chr6,369500000,369500001
chr6%370500000%8940,chr6,370500000,370500001
chr6%371500000%7610,chr6,371500000,371500001
chr6%372500000%9850,chr6,372500000,372500001
chr6%373500000%7370,chr6,373500000,373500001
chr6%374500000%9130,chr6,374500000,374500001
chr6%375500000%9660,chr6,375500000,375500001
chr6%376500000%8170,chr6,376500000,376500001
chr6%377500000%8800,chr6,377500000,377500001
chr6%378500000%8810,chr6,378500000,378500001
chr6%379500000%9820,chr6,379500000,379500001
chr6%380500000%8490,chr6,380500000,380500001
chr6%381500000%8780,chr6,381500000,381500001
chr6%382500000%8080,chr6,382500000,382500001
chr6%383500000%8670,chr6,383500000,383500001
chr6%384500000%8130,chr6,384500000,384500001
chr6%385500000%9530,chr6,385500000,385500001
chr6%386500000%8620,chr6,386500000,386500001
chr6%387500000%9930,chr6,387500000,387500001
chr6%388500000%7980,chr6,388500000,388500001
chr6%389500000%8660,chr6,389500000,389500001
chr6%390500000%8780,chr6,390500000,390500001
chr6%391500000%9400,chr6,391500000,391500001
chr6%393500000%7430,chr6,393500000,393500001
chr6%394500000%7390,chr6,394500000,394500001
chr7%2500000%7190,chr7,2500000,2500001
chr7%3500000%7590,chr7,3500000,3500001
chr7%4500000%8460,chr7,4500000,4500001
chr7%6500000%7850,chr7,6500000,6500001
chr7%7500000%7900,chr7,7500000,7500001
chr7%8500000%9800,chr7,8500000,8500001
chr7%9500000%11210,chr7,9500000,9500001
chr7%10500000%10440,chr7,10500000,10500001
chr7%11500000%10890,chr7,11500000,11500001
chr7%12500000%10620,chr7,12500000,12500001
chr7%13500000%9770,chr7,13500000,13500001
chr7%14500000%10670,chr7,14500000,14500001
chr7%15500000%10580,chr7,15500000,15500001
chr7%16500000%12310,chr7,16500000,16500001
chr7%17500000%10610,chr7,17500000,17500001
chr7%18500000%11240,chr7,18500000,18500001
chr7%19500000%11470,chr7,19500000,19500001
chr7%20500000%11160,chr7,20500000,20500001
chr7%21500000%12090,chr7,21500000,21500001
chr7%22500000%11940,chr7,22500000,22500001
chr7%23500000%10390,chr7,23500000,23500001
chr7%24500000%10590,chr7,24500000,24500001
chr7%25500000%10830,chr7,25500000,25500001
chr7%26500000%10450,chr7,26500000,26500001
chr7%27500000%9940,chr7,27500000,27500001
chr7%28500000%10320,chr7,28500000,28500001
chr7%29500000%9820,chr7,29500000,29500001
chr7%30500000%10210,chr7,30500000,30500001
chr7%31500000%10670,chr7,31500000,31500001
chr7%32500000%10630,chr7,32500000,32500001
chr7%33500000%10180,chr7,33500000,33500001
chr7%34500000%10930,chr7,34500000,34500001
chr7%35500000%8800,chr7,35500000,35500001
chr7%36500000%9290,chr7,36500000,36500001
chr7%37500000%9580,chr7,37500000,37500001
chr7%38500000%10380,chr7,38500000,38500001
chr7%39500000%9770,chr7,39500000,39500001
chr7%40500000%10740,chr7,40500000,40500001
chr7%41500000%9520,chr7,41500000,41500001
chr7%42500000%10470,chr7,42500000,42500001
chr7%43500000%10120,chr7,43500000,43500001
chr7%44500000%7950,chr7,44500000,44500001
chr7%45500000%9720,chr7,45500000,45500001
chr7%46500000%9620,chr7,46500000,46500001
chr7%47500000%9280,chr7,47500000,47500001
chr7%48500000%8650,chr7,48500000,48500001
chr7%50500000%9130,chr7,50500000,50500001
chr7%51500000%9640,chr7,51500000,51500001
chr7%52500000%8700,chr7,52500000,52500001
chr7%53500000%8500,chr7,53500000,53500001
chr7%54500000%8070,chr7,54500000,54500001
chr7%55500000%7380,chr7,55500000,55500001
chr7%56500000%7470,chr7,56500000,56500001
chr7%57500000%7870,chr7,57500000,57500001
chr7%58500000%8800,chr7,58500000,58500001
chr7%60500000%8570,chr7,60500000,60500001
chr7%61500000%7500,chr7,61500000,61500001
chr7%62500000%8710,chr7,62500000,62500001
chr7%63500000%8640,chr7,63500000,63500001
chr7%64500000%7900,chr7,64500000,64500001
chr7%65500000%9460,chr7,65500000,65500001
chr7%66500000%8490,chr7,66500000,66500001
chr7%67500000%9400,chr7,67500000,67500001
chr7%69500000%7590,chr7,69500000,69500001
chr7%70500000%7720,chr7,70500000,70500001
chr7%71500000%7670,chr7,71500000,71500001
chr7%72500000%7520,chr7,72500000,72500001
chr7%73500000%8300,chr7,73500000,73500001
chr7%74500000%7970,chr7,74500000,74500001
chr7%75500000%7540,chr7,75500000,75500001
chr7%76500000%9320,chr7,76500000,76500001
chr7%77500000%7130,chr7,77500000,77500001
chr7%78500000%7420,chr7,78500000,78500001
chr7%80500000%7480,chr7,80500000,80500001
chr7%81500000%7110,chr7,81500000,81500001
chr7%82500000%7180,chr7,82500000,82500001
chr7%83500000%7020,chr7,83500000,83500001
chr7%88500000%8000,chr7,88500000,88500001
chr7%89500000%7160,chr7,89500000,89500001
chr7%99500000%7620,chr7,99500000,99500001
chr7%101500000%7440,chr7,101500000,101500001
chr7%103500000%7560,chr7,103500000,103500001
chr7%107500000%7560,chr7,107500000,107500001
chr7%112500000%7070,chr7,112500000,112500001
chr7%124500000%7170,chr7,124500000,124500001
chr7%125500000%7250,chr7,125500000,125500001
chr7%128500000%7610,chr7,128500000,128500001
chr7%129500000%7140,chr7,129500000,129500001
chr7%134500000%7540,chr7,134500000,134500001
chr7%135500000%7370,chr7,135500000,135500001
chr7%137500000%7180,chr7,137500000,137500001
chr7%138500000%8140,chr7,138500000,138500001
chr7%140500000%7880,chr7,140500000,140500001
chr7%142500000%7160,chr7,142500000,142500001
chr7%143500000%7260,chr7,143500000,143500001
chr7%144500000%7280,chr7,144500000,144500001
chr7%145500000%7270,chr7,145500000,145500001
chr7%158500000%7330,chr7,158500000,158500001
chr7%163500000%7780,chr7,163500000,163500001
chr7%190500000%7310,chr7,190500000,190500001
chr7%196500000%7720,chr7,196500000,196500001
chr7%223500000%7230,chr7,223500000,223500001
chr7%251500000%7660,chr7,251500000,251500001
chr7%260500000%8380,chr7,260500000,260500001
chr7%261500000%7350,chr7,261500000,261500001
chr7%262500000%8070,chr7,262500000,262500001
chr7%264500000%7310,chr7,264500000,264500001
chr7%265500000%7270,chr7,265500000,265500001
chr7%273500000%7310,chr7,273500000,273500001
chr7%277500000%7030,chr7,277500000,277500001
chr7%282500000%7010,chr7,282500000,282500001
chr7%285500000%8280,chr7,285500000,285500001
chr7%286500000%7540,chr7,286500000,286500001
chr7%290500000%7550,chr7,290500000,290500001
chr7%291500000%7710,chr7,291500000,291500001
chr7%293500000%7040,chr7,293500000,293500001
chr7%294500000%7150,chr7,294500000,294500001
chr7%297500000%7310,chr7,297500000,297500001
chr7%298500000%7880,chr7,298500000,298500001
chr7%303500000%7470,chr7,303500000,303500001
chr7%304500000%7310,chr7,304500000,304500001
chr7%308500000%7330,chr7,308500000,308500001
chr7%309500000%7440,chr7,309500000,309500001
chr7%310500000%7900,chr7,310500000,310500001
chr7%311500000%7550,chr7,311500000,311500001
chr7%312500000%9200,chr7,312500000,312500001
chr7%313500000%7040,chr7,313500000,313500001
chr7%316500000%7750,chr7,316500000,316500001
chr7%318500000%8640,chr7,318500000,318500001
chr7%319500000%7280,chr7,319500000,319500001
chr7%320500000%8370,chr7,320500000,320500001
chr7%321500000%7950,chr7,321500000,321500001
chr7%322500000%7630,chr7,322500000,322500001
chr7%323500000%7640,chr7,323500000,323500001
chr7%325500000%7950,chr7,325500000,325500001
chr7%326500000%7670,chr7,326500000,326500001
chr7%327500000%7270,chr7,327500000,327500001
chr7%328500000%7790,chr7,328500000,328500001
chr7%329500000%8280,chr7,329500000,329500001
chr7%331500000%7250,chr7,331500000,331500001
chr7%333500000%8340,chr7,333500000,333500001
chr7%334500000%7880,chr7,334500000,334500001
chr7%335500000%7380,chr7,335500000,335500001
chr7%337500000%7360,chr7,337500000,337500001
chr7%338500000%7850,chr7,338500000,338500001
chr7%339500000%7030,chr7,339500000,339500001
chr7%340500000%7560,chr7,340500000,340500001
chr7%341500000%7190,chr7,341500000,341500001
chr7%342500000%7920,chr7,342500000,342500001
chr7%343500000%7140,chr7,343500000,343500001
chr7%344500000%8180,chr7,344500000,344500001
chr7%345500000%7970,chr7,345500000,345500001
chr7%346500000%7470,chr7,346500000,346500001
chr7%347500000%9180,chr7,347500000,347500001
chr7%348500000%8500,chr7,348500000,348500001
chr7%349500000%8210,chr7,349500000,349500001
chr7%350500000%7590,chr7,350500000,350500001
chr7%351500000%7540,chr7,351500000,351500001
chr7%352500000%8810,chr7,352500000,352500001
chr7%353500000%7700,chr7,353500000,353500001
chr7%354500000%9240,chr7,354500000,354500001
chr7%355500000%7990,chr7,355500000,355500001
chr7%356500000%8710,chr7,356500000,356500001
chr7%360500000%8090,chr7,360500000,360500001
chr7%361500000%7640,chr7,361500000,361500001
chr7%362500000%8080,chr7,362500000,362500001
chr7%363500000%7960,chr7,363500000,363500001
chr7%364500000%8110,chr7,364500000,364500001
chr7%365500000%8870,chr7,365500000,365500001
chr7%366500000%8440,chr7,366500000,366500001
chr7%367500000%7700,chr7,367500000,367500001
chr7%368500000%7980,chr7,368500000,368500001
chr7%369500000%7440,chr7,369500000,369500001
chr7%370500000%8940,chr7,370500000,370500001
chr7%371500000%7610,chr7,371500000,371500001
chr7%372500000%9850,chr7,372500000,372500001
chr7%373500000%7370,chr7,373500000,373500001
chr7%374500000%9130,chr7,374500000,374500001
chr7%375500000%9660,chr7,375500000,375500001
chr7%376500000%8170,chr7,376500000,376500001
chr7%377500000%8800,chr7,377500000,377500001
chr7%378500000%8810,chr7,378500000,378500001
chr7%379500000%9820,chr7,379500000,379500001
chr7%380500000%8490,chr7,380500000,380500001
chr7%381500000%8780,chr7,381500000,381500001
chr7%382500000%8080,chr7,382500000,382500001
chr7%383500000%8670,chr7,383500000,383500001
chr7%384500000%8130,chr7,384500000,384500001
chr7%385500000%9530,chr7,385500000,385500001
chr7%386500000%8620,chr7,386500000,386500001
chr7%387500000%9930,chr7,387500000,387500001
chr7%388500000%7980,chr7,388500000,388500001
chr7%389500000%8660,chr7,389500000,389500001
chr7%390500000%8780,chr7,390500000,390500001
chr7%391500000%9400,chr7,391500000,391500001
chr7%393500000%7430,chr7,393500000,393500001
chr7%394500000%7390,chr7,394500000,394500001
chr7%397500000%8360,chr7,397500000,397500001
chr7%398500000%9340,chr7,398500000,398500001
chr7%399500000%7330,chr7,399500000,399500001
chr7%400500000%8330,chr7,400500000,400500001
chr7%401500000%7700,chr7,401500000,401500001
chr7%403500000%8020,chr7,403500000,403500001
chr7%406500000%7800,chr7,406500000,406500001
chr7%407500000%7500,chr7,407500000,407500001
chr7%410500000%9000,chr7,410500000,410500001
chr7%411500000%7590,chr7,411500000,411500001
chr7%412500000%7750,chr7,412500000,412500001
chr7%413500000%7320,chr7,413500000,413500001
chr7%414500000%7370,chr7,414500000,414500001
chr7%416500000%7350,chr7,416500000,416500001
chr7%418500000%8890,chr7,418500000,418500001
chr7%419500000%8330,chr7,419500000,419500001
chr7%420500000%7870,chr7,420500000,420500001
chr7%421500000%7550,chr7,421500000,421500001
chr7%422500000%7250,chr7,422500000,422500001
chr7%424500000%8210,chr7,424500000,424500001
chr7%425500000%7970,chr7,425500000,425500001
chr7%426500000%9170,chr7,426500000,426500001
chr7%427500000%10040,chr7,427500000,427500001
chr7%428500000%9460,chr7,428500000,428500001
chr7%429500000%7940,chr7,429500000,429500001
chr7%430500000%9380,chr7,430500000,430500001
chr7%431500000%10260,chr7,431500000,431500001
chr7%432500000%8330,chr7,432500000,432500001
chr7%433500000%8500,chr7,433500000,433500001
chr7%434500000%10110,chr7,434500000,434500001
chr7%435500000%7400,chr7,435500000,435500001
chr7%436500000%7450,chr7,436500000,436500001
chr7%437500000%7200,chr7,437500000,437500001
chr7%438500000%9140,chr7,438500000,438500001
chr7%440500000%7360,chr7,440500000,440500001
chr7%442500000%7010,chr7,442500000,442500001
chr7%444500000%7710,chr7,444500000,444500001
chr7%445500000%7560,chr7,445500000,445500001
chr7%447500000%7500,chr7,447500000,447500001
chr7%448500000%7010,chr7,448500000,448500001
chr7%450500000%8150,chr7,450500000,450500001
chr7%451500000%7410,chr7,451500000,451500001
